"","YEAR","POS","PLAYER","YDS.DRV","DRV.ACC","GIR","PP.GIR","EAGLE","BIRDIE","PARS","BOGEY","DBL.","TO.PAR","TO.PAR_","POS_","Marks","PTS","top_count","top_mean","PTS_std"
"458",2017,"T19","United StatesHarold Varner III",302,58.9,65.3,1.745,2,15,41,13,1,"-4",-4,19,72,79,16,88.53125,-9.53125
"459",2017,"T19","United StatesPat Perez",293.8,57.1,63.9,1.804,0,15,47,9,1,"-4",-4,19,72,68,16,88.53125,-20.53125
"460",2017,"T19","United StatesJim Herman",290.5,67.9,65.3,1.723,1,13,47,11,0,"-4",-4,19,72,70,16,88.53125,-18.53125
"461",2017,"T22","United StatesRicky Barnes",271.7,55.4,66.7,1.708,0,15,46,10,1,"-3",-3,22,72,66,16,88.53125,-22.53125
"462",2017,"T22","United StatesPhil Mickelson",284.6,62.5,69.4,1.76,0,17,41,14,0,"-3",-3,22,72,68.5,16,88.53125,-20.03125
"463",2017,"T22","EnglandRoss Fisher",288.8,69.6,66.7,1.729,1,18,36,17,0,"-3",-3,22,72,75.5,16,88.53125,-13.03125
"464",2017,"T25","AustraliaBrett Coletta",309.4,66.1,66.7,1.708,0,17,42,11,2,"-2",-2,25,72,68.5,16,88.53125,-20.03125
"465",2017,"T25","United StatesBill Haas",293.8,53.6,63.9,1.674,0,18,39,14,1,"-2",-2,25,72,69.5,16,88.53125,-19.03125
"466",2017,"T25","United StatesPeter Uihlein",301.1,73.2,59.7,1.651,1,19,37,11,4,"-2",-2,25,72,78,16,88.53125,-10.53125
"467",2017,"T25","United StatesStewart Cink",297.6,57.1,69.4,1.78,0,16,43,12,1,"-2",-2,25,72,66.5,16,88.53125,-22.03125
"468",2017,"T25","United StatesBud Cauley",293.5,64.3,73.6,1.792,0,16,43,12,1,"-2",-2,25,72,66.5,16,88.53125,-22.03125
"469",2017,"T25","South KoreaByeong Hun An",304.1,58.9,70.8,1.725,0,16,46,7,2,"-2",-2,25,71,69.5,16,88.53125,-19.03125
"470",2017,"T31","IrelandPadraig Harrington",297.4,53.6,52.8,1.789,1,11,48,12,0,"-1",-1,31,72,61,16,88.53125,-27.53125
"471",2017,"T31","SwedenJonas Blixt",292.8,67.9,58.3,1.643,1,16,40,13,2,"-1",-1,31,72,69.5,16,88.53125,-19.03125
"472",2017,"T31","United StatesBrooks Koepka",319.3,55.4,73.6,1.679,2,16,39,11,4,"-1",-1,31,72,76,16,88.53125,-12.53125
"473",2017,"T31","AustraliaAdam Scott",305.1,50,58.3,1.738,1,15,42,12,2,"-1",-1,31,72,68,16,88.53125,-20.53125
"474",2017,"T35","United StatesPatrick Cantlay",307.7,58.9,66.7,1.771,2,15,38,15,2,"E",0,35,72,72.5,16,88.53125,-16.03125
"475",2017,"T35","United StatesBen Martin",285.3,64.3,54.2,1.692,0,15,43,13,1,"E",0,35,72,61,16,88.53125,-27.53125
"476",2017,"T35","United StatesGrayson Murray",313.1,55.4,63.9,1.696,0,19,37,13,3,"E",0,35,72,68,16,88.53125,-20.53125
"477",2017,"T35","South AfricaCharl Schwartzel",298.9,57.1,68.1,1.755,0,14,47,8,3,"E",0,35,72,60.5,16,88.53125,-28.03125
"478",2017,"T35","United StatesJason Kokrak",302,57.1,63.9,1.783,0,18,39,12,3,"E",0,35,72,66.5,16,88.53125,-22.03125
"479",2017,"T40","United StatesZach Johnson",282.4,66.1,63.9,1.783,0,14,46,9,3,"1",1,40,72,59.5,16,88.53125,-29.03125
"480",2017,"T40","United StatesTony Finau",308.3,60.7,62.5,1.667,0,21,36,10,3,"1",1,40,70,75,16,88.53125,-13.53125
"481",2017,"T40","Chinese TaipeiC.T. Pan",287.7,66.1,65.3,1.766,0,16,42,11,3,"1",1,40,72,62.5,16,88.53125,-26.03125
"482",2017,"T40","ArgentinaEmiliano Grillo",303.7,55.4,54.2,1.692,0,16,40,15,1,"1",1,40,72,61.5,16,88.53125,-27.03125
"483",2017,"T40","United StatesSteve Stricker",284.5,76.8,66.7,1.771,0,12,48,11,1,"1",1,40,72,55.5,16,88.53125,-33.03125
"484",2017,"T45","JapanHideki Matsuyama",303.5,58.9,66.7,1.75,1,16,41,9,4,"2",2,45,71,69,16,88.53125,-19.53125
"485",2017,"T45","CanadaMackenzie Hughes",295.2,69.6,59.7,1.814,0,14,44,12,2,"2",2,45,72,57,16,88.53125,-31.53125
"486",2017,"T45","United StatesCharley Hoffman",299.2,57.1,54.2,1.949,0,8,55,8,1,"2",2,45,72,47.5,16,88.53125,-41.03125
"487",2017,"T45","United StatesLucas Glover",304.5,73.2,62.5,1.8,1,12,48,7,3,"2",2,45,71,62.5,16,88.53125,-26.03125
"488",2017,"T49","New ZealandDanny Lee",283.8,66.1,52.8,1.737,0,13,43,16,0,"3",3,49,72,53.5,16,88.53125,-35.03125
"489",2017,"T49","United StatesGary Woodland",306.3,62.5,65.3,1.745,0,15,40,16,1,"3",3,49,72,57,16,88.53125,-31.53125
"490",2017,"T49","CanadaNick Taylor",287,71.4,65.3,1.894,0,11,48,12,1,"3",3,49,72,51,16,88.53125,-37.53125
"491",2017,"T52","United StatesSean O'Hair",298.9,53.6,59.7,1.767,0,16,37,18,1,"4",4,52,72,56.5,16,88.53125,-32.03125
"492",2017,"T52","AustraliaGreg Chalmers",287.7,64.3,45.8,1.515,0,17,36,17,2,"4",4,52,72,58.5,16,88.53125,-30.03125
"493",2017,"T52","United StatesKevin Chappell",305.9,64.3,55.6,1.725,1,14,39,16,2,"4",4,52,72,59.5,16,88.53125,-29.03125
"494",2017,"T52","United StatesBrian Stuard",270.7,62.5,55.6,1.7,0,13,44,13,2,"4",4,52,72,52.5,16,88.53125,-36.03125
"495",2017,"T52","ScotlandMartin Laird",298.4,69.6,62.5,1.778,2,11,43,13,3,"4",4,52,72,61,16,88.53125,-27.53125
"496",2017,"T57","AustraliaRod Pampling",290.6,64.3,58.3,1.738,0,12,46,11,3,"5",5,57,72,50.5,16,88.53125,-38.03125
"497",2017,"T57","United StatesPatrick Reed",293.5,66.1,62.5,1.867,0,12,47,10,2,"5",5,57,71,52.5,16,88.53125,-36.03125
"498",2017,"T57","GermanyAlex Cejka",277.5,60.7,61.1,1.864,1,10,46,13,2,"5",5,57,72,52.5,16,88.53125,-36.03125
"499",2017,"T57","United StatesD.A. Points",283.5,66.1,63.9,1.804,1,12,45,10,3,"5",5,57,71,58.5,16,88.53125,-30.03125
"500",2017,"T57","United StatesBrendan Steele",300.2,53.6,54.2,1.744,0,14,41,15,2,"5",5,57,72,53,16,88.53125,-35.53125
"501",2017,"T57","United StatesSam Saunders",291.2,62.5,56.9,1.756,0,15,39,16,2,"5",5,57,72,54.5,16,88.53125,-34.03125
"502",2017,"T63","United StatesZac Blair",269,67.9,59.7,1.837,0,11,45,15,1,"6",6,63,72,47,16,88.53125,-41.53125
"503",2017,"T63","ColombiaCamilo Villegas",286.4,51.8,55.6,1.85,0,9,50,11,2,"6",6,63,72,44.5,16,88.53125,-44.03125
"504",2017,"T65","ScotlandRussell Knox",283.5,64.3,51.4,1.703,0,16,38,14,3,"7",7,65,71,57,16,88.53125,-31.53125
"505",2017,"T65","AustraliaCameron Smith",283,67.9,58.3,1.762,1,14,38,15,4,"7",7,65,72,57.5,16,88.53125,-31.03125
"506",2017,"T67","South KoreaK.J. Choi",274.4,53.6,47.2,1.706,0,12,44,14,1,"8",8,67,71,50,16,88.53125,-38.53125
"507",2017,"T67","United StatesPatrick Rodgers",298.3,58.9,58.3,1.81,0,12,43,14,3,"8",8,67,72,47.5,16,88.53125,-41.03125
"508",2017,"T67","United StatesWebb Simpson",285.4,73.2,55.6,1.75,0,13,43,11,5,"8",8,67,72,50,16,88.53125,-38.53125
"509",2017,"T67","United StatesWilliam McGirt",288.8,62.5,61.1,1.727,0,15,39,16,1,"8",8,67,71,55.5,16,88.53125,-33.03125
"510",2017,"T71","United StatesOllie Schniederjans",291.1,42.9,54.2,1.821,0,13,38,20,1,"9",9,71,72,47,16,88.53125,-41.53125
"511",2017,"T71","DenmarkSøren Kjeldsen",271.5,73.2,59.7,1.721,0,14,38,17,3,"9",9,71,72,49.5,16,88.53125,-39.03125
"512",2017,"T73","AustraliaCurtis Luck",304.4,39.3,47.2,1.735,0,12,40,17,3,"11",11,73,72,44.5,16,88.53125,-44.03125
"513",2017,"T73","United StatesVaughn Taylor",283.8,62.5,48.6,1.714,1,10,42,16,2,"11",11,73,71,49,16,88.53125,-39.53125
"514",2017,"75","South KoreaSung Kang",291.2,57.1,51.4,1.73,1,12,38,17,2,"13",13,75,70,52.5,16,88.53125,-36.03125
"515",2017,"76","AustraliaMatthew Griffin",292,60.7,48.6,1.829,0,9,42,16,4,"18",18,76,71,36,16,88.53125,-52.53125
"516",2018,"1","United StatesBryson DeChambeau",306.3,62.5,72.2,1.692,0,21,46,4,1,"-15",-15,1,72,113,15,95.7666666666667,17.2333333333333
"517",2018,"T2","South KoreaByeong Hun An",301,82.1,83.3,1.783,0,20,47,5,0,"-15",-15,2,72,101,15,95.7666666666667,5.23333333333333
"518",2018,"T2","United StatesKyle Stanley",278.7,76.8,72.2,1.615,0,26,36,9,1,"-15",-15,2,72,110.5,15,95.7666666666667,14.7333333333333
"519",2018,"4","United StatesPatrick Cantlay",291.4,73.2,75,1.648,3,17,43,9,0,"-14",-14,4,72,108,15,95.7666666666667,12.2333333333333
"520",2018,"5","United StatesPeter Uihlein",301.2,66.1,72.2,1.75,1,18,47,5,1,"-13",-13,5,72,96,15,95.7666666666667,0.233333333333334
"521",2018,"T6","EnglandJustin Rose",288.1,78.6,66.7,1.667,0,21,42,9,0,"-12",-12,6,72,91.5,15,95.7666666666667,-4.26666666666667
"522",2018,"T6","ChileJoaquin Niemann",293.3,64.3,77.8,1.607,1,23,37,9,2,"-12",-12,6,72,101,15,95.7666666666667,5.23333333333333
"523",2018,"T8","United StatesDustin Johnson",315.5,50,68.1,1.673,0,20,43,9,0,"-11",-11,8,72,86,15,95.7666666666667,-9.76666666666667
"524",2018,"T8","United StatesJustin Thomas",300.1,64.3,69.4,1.66,2,19,40,10,1,"-11",-11,8,72,96,15,95.7666666666667,0.233333333333334
"525",2018,"T8","United StatesPatrick Rodgers",300.3,78.6,68.1,1.653,0,22,40,9,1,"-11",-11,8,72,89.5,15,95.7666666666667,-6.26666666666667
"526",2018,"T8","United StatesRickie Fowler",297.8,75,72.2,1.673,1,19,42,10,0,"-11",-11,8,72,90,15,95.7666666666667,-5.76666666666667
"527",2018,"T8","Northern IrelandRory McIlroy",306,69.6,68.1,1.673,1,17,47,6,1,"-11",-11,8,72,87.5,15,95.7666666666667,-8.26666666666667
"528",2018,"T13","United StatesMatt Kuchar",276.9,76.8,68.1,1.694,0,17,48,7,0,"-10",-10,13,72,77.5,15,95.7666666666667,-18.2666666666667
"529",2018,"T13","United StatesTony Finau",306.7,60.7,73.6,1.717,0,18,46,8,0,"-10",-10,13,72,79,15,95.7666666666667,-16.7666666666667
"530",2018,"T13","United StatesPhil Mickelson",283.3,60.7,69.4,1.6,0,24,36,10,2,"-10",-10,13,72,89,15,95.7666666666667,-6.76666666666667
"531",2018,"T13","SwedenHenrik Stenson",277.5,87.5,77.8,1.786,1,16,47,8,0,"-10",-10,13,72,81.5,15,95.7666666666667,-14.2666666666667
"532",2018,"T13","South AfricaLouis Oosthuizen",289.4,69.6,69.4,1.74,0,18,46,8,0,"-10",-10,13,72,79,15,95.7666666666667,-16.7666666666667
"533",2018,"T13","United StatesTom Hoge",285.4,62.5,65.3,1.617,0,21,41,9,1,"-10",-10,13,72,84,15,95.7666666666667,-11.7666666666667
"534",2018,"T13","ThailandKiradech Aphibarnrat",287.9,82.1,69.4,1.64,0,21,41,9,1,"-10",-10,13,72,84,15,95.7666666666667,-11.7666666666667
"535",2018,"T13","United StatesRyan Moore",272.7,89.3,73.6,1.736,0,14,54,4,0,"-10",-10,13,72,73,15,95.7666666666667,-22.7666666666667
"536",2018,"T13","JapanHideki Matsuyama",288.1,71.4,66.7,1.583,2,19,38,13,0,"-10",-10,13,72,91.5,15,95.7666666666667,-4.26666666666667
"537",2018,"T13","United StatesJ.B. Holmes",292.6,71.4,55.6,1.7,2,15,46,9,0,"-10",-10,13,72,85.5,15,95.7666666666667,-10.2666666666667
"538",2018,"T23","United StatesRyan Armour",272.5,87.5,70.8,1.706,0,17,47,8,0,"-9",-9,23,72,74.5,15,95.7666666666667,-21.2666666666667
"539",2018,"T23","ScotlandMartin Laird",287.7,71.4,69.4,1.72,0,19,43,10,0,"-9",-9,23,72,77.5,15,95.7666666666667,-18.2666666666667
"540",2018,"T23","United StatesGary Woodland",308.9,78.6,73.6,1.698,0,20,42,9,1,"-9",-9,23,72,79.5,15,95.7666666666667,-16.2666666666667
"541",2018,"T23","ArgentinaEmiliano Grillo",283.5,85.7,68.1,1.714,1,15,48,8,0,"-9",-9,23,72,77,15,95.7666666666667,-18.7666666666667
"542",2018,"T23","United StatesKeegan Bradley",292.4,85.7,77.8,1.804,0,18,45,9,0,"-9",-9,23,72,76,15,95.7666666666667,-19.7666666666667
"543",2018,"T23","United StatesTiger Woods",300.9,71.4,75,1.796,2,17,42,10,1,"-9",-9,23,72,86,15,95.7666666666667,-9.76666666666667
"544",2018,"T29","United StatesRussell Henley",279.8,75,66.7,1.625,0,22,39,9,1,"-8",-8,29,71,83,15,95.7666666666667,-12.7666666666667
"545",2018,"T29","United StatesPatrick Reed",292.3,58.9,65.3,1.723,1,16,46,8,1,"-8",-8,29,72,77,15,95.7666666666667,-18.7666666666667
"546",2018,"T29","South KoreaSi Woo Kim",278.5,67.9,58.3,1.667,1,16,45,10,0,"-8",-8,29,72,76.5,15,95.7666666666667,-19.2666666666667
"547",2018,"T29","United StatesJulian Suri",284.3,69.6,59.7,1.651,1,17,43,11,0,"-8",-8,29,72,78,15,95.7666666666667,-17.7666666666667
"548",2018,"T29","SwedenDavid Lingmerth",277.8,83.9,70.8,1.706,0,22,36,14,0,"-8",-8,29,72,80,15,95.7666666666667,-15.7666666666667
"549",2018,"T29","South KoreaWhee Kim",276.8,76.8,70.8,1.725,0,18,46,6,2,"-8",-8,29,72,75,15,95.7666666666667,-20.7666666666667
"550",2018,"T35","United StatesKelly Kraft",275.4,83.9,69.4,1.7,0,19,42,10,1,"-7",-7,35,72,74,15,95.7666666666667,-21.7666666666667
"551",2018,"T35","AustraliaAdam Scott",298,76.8,73.6,1.755,1,15,46,10,0,"-7",-7,35,72,73,15,95.7666666666667,-22.7666666666667
"552",2018,"T37","United StatesLuke List",304.3,66.1,68.1,1.796,1,17,43,9,2,"-6",-6,37,72,76,15,95.7666666666667,-19.7666666666667
"553",2018,"T37","IndiaAnirban Lahiri",287,64.3,70.8,1.725,0,20,39,12,1,"-6",-6,37,72,74.5,15,95.7666666666667,-21.2666666666667
"554",2018,"T37","United StatesJamie Lovemark",294.1,66.1,70.8,1.745,1,18,40,12,1,"-6",-6,37,72,77,15,95.7666666666667,-18.7666666666667
"555",2018,"T40","GermanyAlex Cejka",273.1,82.1,66.7,1.667,0,17,44,10,1,"-5",-5,40,72,69,15,95.7666666666667,-26.7666666666667
"556",2018,"T40","VenezuelaJhonattan Vegas",300.6,57.1,72.2,1.692,0,20,38,13,1,"-5",-5,40,72,73.5,15,95.7666666666667,-22.2666666666667
"557",2018,"T40","United StatesChesson Hadley",292.7,71.4,69.4,1.76,1,16,45,7,3,"-5",-5,40,72,74,15,95.7666666666667,-21.7666666666667
"558",2018,"T40","United StatesZach Johnson",275.5,66.1,72.2,1.731,0,17,45,9,0,"-5",-5,40,71,71,15,95.7666666666667,-24.7666666666667
"559",2018,"T44","United StatesBrian Gay",267,80.4,63.9,1.696,0,17,43,11,1,"-4",-4,44,72,67,15,95.7666666666667,-28.7666666666667
"560",2018,"T44","AustraliaJason Day",301.8,55.4,65.3,1.723,0,15,48,7,2,"-4",-4,44,72,64.5,15,95.7666666666667,-31.2666666666667
"561",2018,"T44","United StatesBeau Hossler",296.4,69.6,68.1,1.755,1,15,45,9,2,"-4",-4,44,72,70,15,95.7666666666667,-25.7666666666667
"562",2018,"T44","ScotlandRussell Knox",274.3,78.6,79.2,1.86,0,11,55,5,1,"-4",-4,44,72,58,15,95.7666666666667,-37.7666666666667
"563",2018,"T44","SlovakiaRory Sabbatini",284.4,75,69.4,1.7,0,20,40,8,4,"-4",-4,44,72,73,15,95.7666666666667,-22.7666666666667
"564",2018,"T44","United StatesJohn Huh",273.6,75,63.9,1.609,1,18,38,14,1,"-4",-4,44,72,74,15,95.7666666666667,-21.7666666666667
"565",2018,"T44","United StatesKevin Streelman",282.2,71.4,66.7,1.667,0,20,36,16,0,"-4",-4,44,72,71,15,95.7666666666667,-24.7666666666667
"566",2018,"T44","United StatesBubba Watson",302.5,62.5,68.1,1.755,2,14,43,12,1,"-4",-4,44,72,73.5,15,95.7666666666667,-22.2666666666667
"567",2018,"T52","South AfricaBranden Grace",292.3,69.6,72.2,1.846,0,13,50,8,1,"-3",-3,52,72,59,15,95.7666666666667,-36.7666666666667
"568",2018,"T52","United StatesChris Kirk",278.3,76.8,65.3,1.681,0,16,45,9,2,"-3",-3,52,72,64,15,95.7666666666667,-31.7666666666667
"569",2018,"T52","United StatesLucas Glover",295.5,78.6,69.4,1.8,0,14,48,9,1,"-3",-3,52,72,60.5,15,95.7666666666667,-35.2666666666667
"570",2018,"T52","United StatesWesley Bryan",278.8,64.3,62.5,1.733,0,15,46,10,1,"-3",-3,52,72,62,15,95.7666666666667,-33.7666666666667
"571",2018,"T52","IrelandShane Lowry",291.3,60.7,70.8,1.686,0,19,39,12,2,"-3",-3,52,72,68.5,15,95.7666666666667,-27.2666666666667
"572",2018,"T57","United StatesBill Haas",287.1,60.7,62.5,1.844,0,13,49,9,1,"-2",-2,57,72,58,15,95.7666666666667,-37.7666666666667
"573",2018,"T57","United StatesNick Watney",300.4,58.9,65.3,1.681,1,15,43,11,2,"-2",-2,57,72,67,15,95.7666666666667,-28.7666666666667
"574",2018,"T57","MexicoAbraham Ancer",292.7,78.6,62.5,1.667,0,19,38,14,0,"-2",-2,57,71,69,15,95.7666666666667,-26.7666666666667
"575",2018,"T57","United StatesTed Potter Jr.",281.3,75,69.4,1.86,0,10,55,6,1,"-2",-2,57,72,53.5,15,95.7666666666667,-42.2666666666667
"576",2018,"T57","South KoreaSung Kang",288.7,67.9,66.7,1.688,1,16,43,10,1,"-2",-2,57,71,71.5,15,95.7666666666667,-24.2666666666667
"577",2018,"T62","AustraliaMarc Leishman",294.9,67.9,69.4,1.74,0,15,48,6,2,"-1",-1,62,71,64,15,95.7666666666667,-31.7666666666667
"578",2018,"T62","United StatesBrice Garnett",284.8,67.9,70.8,1.902,0,16,43,11,2,"-1",-1,62,72,62,15,95.7666666666667,-33.7666666666667
"579",2018,"T62","United StatesAndrew Dorn (a)",296.6,66.1,61.1,1.795,0,13,47,12,0,"-1",-1,62,72,56.5,15,95.7666666666667,-39.2666666666667
"580",2018,"T65","United StatesAndrew Landry",280.9,78.6,62.5,1.689,0,19,39,9,5,"E",0,65,72,67,15,95.7666666666667,-28.7666666666667
"581",2018,"T65","United StatesCharles Howell III",291.5,67.9,61.1,1.773,0,13,46,13,0,"E",0,65,72,55.5,15,95.7666666666667,-40.2666666666667
"582",2018,"T65","United StatesOllie Schniederjans",281.6,60.7,62.5,1.778,0,16,43,11,1,"E",0,65,71,63,15,95.7666666666667,-32.7666666666667
"583",2018,"T65","United StatesKevin Tway",299.8,53.6,59.7,1.721,0,17,42,10,2,"E",0,65,71,65,15,95.7666666666667,-30.7666666666667
"584",2018,"69","FijiVijay Singh",284.8,73.2,69.4,1.76,1,16,38,15,2,"1",1,69,72,65.5,15,95.7666666666667,-30.2666666666667
"585",2018,"T70","JapanYusaku Miyazato",273.9,69.6,65.3,1.745,0,15,41,15,1,"2",2,70,72,57,15,95.7666666666667,-38.7666666666667
"586",2018,"T70","United StatesBrian Stuard",267.3,85.7,66.7,1.813,1,11,47,11,2,"2",2,70,72,57,15,95.7666666666667,-38.7666666666667
"587",2018,"T70","United StatesPat Perez",287.6,62.5,65.3,1.894,0,11,49,11,1,"2",2,70,72,51,15,95.7666666666667,-44.7666666666667
"588",2018,"73","United StatesGrayson Murray",303.7,55.4,55.6,1.675,0,19,33,15,5,"6",6,73,72,61,15,95.7666666666667,-34.7666666666667
"589",2019,"1","United StatesPatrick Cantlay",298.4,67.9,69.4,1.62,0,25,41,6,0,"-19",-19,1,72,122.5,14,92.5714285714286,29.9285714285714
"590",2019,"2","AustraliaAdam Scott",294,71.4,75,1.722,0,23,43,6,0,"-17",-17,2,72,107.5,14,92.5714285714286,14.9285714285714
"591",2019,"3","GermanyMartin Kaymer",277.8,76.8,65.3,1.617,0,22,43,7,0,"-15",-15,3,72,102,14,92.5714285714286,9.42857142857143
"592",2019,"4","United StatesKevin Streelman",288.3,66.1,72.2,1.692,1,19,44,8,0,"-13",-13,4,72,99,14,92.5714285714286,6.42857142857143
"593",2019,"5","AustraliaMarc Leishman",297.9,57.1,68.1,1.694,0,17,50,5,0,"-12",-12,5,72,87.5,14,92.5714285714286,-5.07142857142857
"594",2019,"6","JapanHideki Matsuyama",290.7,69.6,72.2,1.654,0,23,40,6,3,"-11",-11,6,72,95,14,92.5714285714286,2.42857142857143
"595",2019,"T7","United StatesJason Dufner",277.4,89.3,73.6,1.679,1,20,42,6,3,"-10",-10,7,72,93,14,92.5714285714286,0.428571428571431
"596",2019,"T7","United StatesJordan Spieth",284.8,73.2,58.3,1.762,1,15,49,7,0,"-10",-10,7,72,84,14,92.5714285714286,-8.57142857142857
"597",2019,"T9","United StatesTiger Woods",291.6,75,66.7,1.667,0,20,43,7,2,"-9",-9,9,72,84,14,92.5714285714286,-8.57142857142857
"598",2019,"T9","United StatesBilly Horschel",284.7,75,73.6,1.792,0,15,51,6,0,"-9",-9,9,72,75.5,14,92.5714285714286,-17.0714285714286
"599",2019,"T9","ArgentinaEmiliano Grillo",288,82.1,63.9,1.761,2,17,42,10,1,"-9",-9,9,72,90,14,92.5714285714286,-2.57142857142857
