"","YEAR","POS","PLAYER","YDS.DRV","DRV.ACC","GIR","PP.GIR","EAGLE","BIRDIE","PARS","BOGEY","DBL.","TO.PAR","TO.PAR_","POS_","Marks","PTS","top_count","top_mean","PTS_std"
"600",2019,"T9","United StatesBud Cauley",284.7,64.3,68.1,1.633,1,18,45,5,3,"-9",-9,9,72,87,14,92.5714285714286,-5.57142857142857
"601",2019,"13","EnglandJustin Rose",292.9,66.1,69.4,1.66,2,17,42,9,2,"-8",-8,13,72,87.5,14,92.5714285714286,-5.07142857142857
"602",2019,"T14","United StatesMichael Thompson",278.4,83.9,68.1,1.755,1,16,44,11,0,"-7",-7,14,72,78.5,14,92.5714285714286,-14.0714285714286
"603",2019,"T14","United StatesXander Schauffele",297.6,78.6,73.6,1.792,0,19,43,8,2,"-7",-7,14,72,78.5,14,92.5714285714286,-14.0714285714286
"604",2019,"T14","United StatesRickie Fowler",302.4,62.5,58.3,1.69,0,17,47,6,2,"-7",-7,14,72,75.5,14,92.5714285714286,-17.0714285714286
"605",2019,"T17","South KoreaByeong Hun An",295.8,66.1,62.5,1.667,0,15,48,9,0,"-6",-6,17,72,69.5,14,92.5714285714286,-23.0714285714286
"606",2019,"T17","United StatesPeter Malnati",287.3,53.6,76.4,1.782,0,16,46,10,0,"-6",-6,17,72,71,14,92.5714285714286,-21.5714285714286
"607",2019,"T17","ThailandKiradech Aphibarnrat",282.4,76.8,63.9,1.696,0,18,44,8,2,"-6",-6,17,72,75,14,92.5714285714286,-17.5714285714286
"608",2019,"T17","United StatesAndrew Putnam",278.1,71.4,59.7,1.581,0,19,43,7,3,"-6",-6,17,72,77,14,92.5714285714286,-15.5714285714286
"609",2019,"T17","United StatesTroy Merritt",281.4,76.8,69.4,1.74,1,16,44,10,1,"-6",-6,17,72,77,14,92.5714285714286,-15.5714285714286
"610",2019,"T22","United StatesBryson DeChambeau",293.7,76.8,61.1,1.727,0,17,47,4,4,"-5",-5,22,72,72.5,14,92.5714285714286,-20.0714285714286
"611",2019,"T22","United StatesRyan Armour",263.1,91.1,72.2,1.788,0,15,48,8,1,"-5",-5,22,72,68,14,92.5714285714286,-24.5714285714286
"612",2019,"T22","United StatesSteve Stricker",268.3,83.9,69.4,1.72,0,14,50,7,1,"-5",-5,22,72,66.5,14,92.5714285714286,-26.0714285714286
"613",2019,"T22","United StatesNick Watney",295.4,67.9,69.4,1.66,0,19,41,10,2,"-5",-5,22,72,74.5,14,92.5714285714286,-18.0714285714286
"614",2019,"T22","AustraliaAaron Baddeley",275.5,64.3,65.3,1.766,0,13,51,8,0,"-5",-5,22,72,64.5,14,92.5714285714286,-28.0714285714286
"615",2019,"T27","United StatesAustin Cook",274.8,67.9,65.3,1.745,0,19,38,15,0,"-4",-4,27,72,71.5,14,92.5714285714286,-21.0714285714286
"616",2019,"T27","SlovakiaRory Sabbatini",271.3,71.4,58.3,1.69,0,16,45,10,1,"-4",-4,27,72,67.5,14,92.5714285714286,-25.0714285714286
"617",2019,"T27","ScotlandRussell Knox",276.5,75,68.1,1.776,0,15,48,7,2,"-4",-4,27,72,66.5,14,92.5714285714286,-26.0714285714286
"618",2019,"T27","United StatesBrian Harman",276.1,85.7,75,1.741,0,19,39,13,1,"-4",-4,27,72,72,14,92.5714285714286,-20.5714285714286
"619",2019,"T27","ChileJoaquin Niemann",287.8,73.2,68.1,1.755,0,15,46,11,0,"-4",-4,27,72,65.5,14,92.5714285714286,-27.0714285714286
"620",2019,"T27","EnglandDanny Willett",288,66.1,69.4,1.82,0,15,46,11,0,"-4",-4,27,72,65.5,14,92.5714285714286,-27.0714285714286
"621",2019,"T33","United StatesJim Furyk",266.7,80.4,70.8,1.784,0,14,47,11,0,"-3",-3,33,72,62,14,92.5714285714286,-30.5714285714286
"622",2019,"T33","United StatesRyan Moore",266.4,76.8,56.9,1.659,0,16,44,11,1,"-3",-3,33,72,65.5,14,92.5714285714286,-27.0714285714286
"623",2019,"T33","EnglandTyrrell Hatton",280.2,78.6,69.4,1.78,0,14,48,9,1,"-3",-3,33,72,62.5,14,92.5714285714286,-30.0714285714286
"624",2019,"T33","United StatesBrian Stuard",262.9,78.6,56.9,1.683,0,17,44,8,3,"-3",-3,33,72,68,14,92.5714285714286,-24.5714285714286
"625",2019,"T37","United StatesMax Homa",285,67.9,65.3,1.787,1,13,47,9,2,"-2",-2,37,72,66,14,92.5714285714286,-26.5714285714286
"626",2019,"T37","SwedenHenrik Stenson",269.8,83.9,69.4,1.76,0,15,45,11,1,"-2",-2,37,72,63,14,92.5714285714286,-29.5714285714286
"627",2019,"T37","ChinaHaotong Li",283.7,69.6,66.7,1.729,0,16,44,10,2,"-2",-2,37,72,65,14,92.5714285714286,-27.5714285714286
"628",2019,"T37","South KoreaK.H. Lee",280.8,75,68.1,1.735,0,16,43,12,1,"-2",-2,37,72,64.5,14,92.5714285714286,-28.0714285714286
"629",2019,"T41","United StatesBrendan Steele",284,67.9,52.8,1.658,0,19,35,18,0,"-1",-1,41,72,66.5,14,92.5714285714286,-26.0714285714286
"630",2019,"T41","SpainRafa Cabrera Bello",277.5,69.6,65.3,1.723,1,17,39,13,1,"-1",-1,41,71,72,14,92.5714285714286,-20.5714285714286
"631",2019,"T41","SwedenDavid Lingmerth",268.2,71.4,61.1,1.75,0,17,43,9,2,"-1",-1,41,71,67,14,92.5714285714286,-25.5714285714286
"632",2019,"T41","South KoreaSi Woo Kim",282,73.2,61.1,1.682,0,17,43,9,2,"-1",-1,41,71,67,14,92.5714285714286,-25.5714285714286
"633",2019,"T41","United StatesKevin Kisner",279.6,82.1,58.3,1.762,0,14,46,11,1,"-1",-1,41,72,59.5,14,92.5714285714286,-33.0714285714286
"634",2019,"T41","SwedenAlex Noren",296.4,69.6,61.1,1.773,2,13,43,12,2,"-1",-1,41,72,69.5,14,92.5714285714286,-23.0714285714286
"635",2019,"T41","AustraliaMatt Jones",283.7,76.8,69.4,1.8,0,20,36,13,3,"-1",-1,41,72,69.5,14,92.5714285714286,-23.0714285714286
"636",2019,"T48","United StatesDavid Lipsky",277.4,71.4,65.3,1.809,0,14,45,12,1,"E",0,48,72,58.5,14,92.5714285714286,-34.0714285714286
"637",2019,"T48","United StatesScott Stallings",285.9,60.7,66.7,1.792,1,13,46,10,1,"E",0,48,71,65,14,92.5714285714286,-27.5714285714286
"638",2019,"T48","United StatesKeith Mitchell",298.1,73.2,55.6,1.75,1,14,42,14,1,"E",0,48,72,64,14,92.5714285714286,-28.5714285714286
"639",2019,"T48","United StatesVaughn Taylor",271.8,78.6,58.3,1.69,1,16,39,14,2,"E",0,48,72,67.5,14,92.5714285714286,-25.0714285714286
"640",2019,"T52","IndiaAnirban Lahiri",283.3,73.2,63.9,1.739,0,18,36,17,1,"1",1,52,72,62.5,14,92.5714285714286,-30.0714285714286
"641",2019,"T52","CanadaAdam Hadwin",281,80.4,56.9,1.707,0,17,39,14,2,"1",1,52,72,61.5,14,92.5714285714286,-31.0714285714286
"642",2019,"T52","United StatesJ.T. Poston",281,75,62.5,1.822,0,14,43,15,0,"1",1,52,72,56,14,92.5714285714286,-36.5714285714286
"643",2019,"T52","United StatesGary Woodland",292.2,66.1,63.9,1.652,0,20,36,12,3,"1",1,52,71,69,14,92.5714285714286,-23.5714285714286
"644",2019,"T52","United StatesLucas Glover",280.7,69.6,61.1,1.795,0,13,48,9,1,"1",1,52,71,57.5,14,92.5714285714286,-35.0714285714286
"645",2019,"T57","South KoreaSungjae Im",280.1,67.9,56.9,1.707,0,19,34,17,2,"2",2,57,72,63.5,14,92.5714285714286,-29.0714285714286
"646",2019,"T57","United StatesPat Perez",278.9,75,58.3,1.881,0,15,42,13,2,"2",2,57,72,57.5,14,92.5714285714286,-35.0714285714286
"647",2019,"T57","United StatesSam Ryder",281.7,67.9,61.1,1.75,0,17,39,13,3,"2",2,57,72,61,14,92.5714285714286,-31.5714285714286
"648",2019,"T57","South AfricaLouis Oosthuizen",276.4,66.1,58.3,1.81,0,14,45,10,3,"2",2,57,72,56.5,14,92.5714285714286,-36.0714285714286
"649",2019,"T57","EnglandLuke Donald",271.2,66.1,55.6,1.675,0,18,38,12,4,"2",2,57,72,63,14,92.5714285714286,-29.5714285714286
"650",2019,"T62","NetherlandsJoost Luiten",282,71.4,59.7,1.814,0,12,45,15,0,"3",3,62,72,51,14,92.5714285714286,-41.5714285714286
"651",2019,"T62","United StatesJason Kokrak",298.9,58.9,56.9,1.805,0,14,42,15,1,"3",3,62,72,54.5,14,92.5714285714286,-38.0714285714286
"652",2019,"T62","IndiaShubhankar Sharma",279.5,80.4,61.1,1.682,1,15,40,12,3,"3",3,62,71,64,14,92.5714285714286,-28.5714285714286
"653",2019,"T65","MexicoAbraham Ancer",276.6,75,58.3,1.786,0,14,40,18,0,"4",4,65,72,53,14,92.5714285714286,-39.5714285714286
"654",2019,"T65","United StatesAdam Schenk",294.9,57.1,62.5,1.733,0,14,44,10,4,"4",4,65,72,55,14,92.5714285714286,-37.5714285714286
"655",2019,"T65","CanadaCorey Conners",290.9,73.2,68.1,1.837,0,12,47,10,3,"4",4,65,72,51.5,14,92.5714285714286,-41.0714285714286
"656",2019,"T68","United StatesNorman Xiong",303.1,51.8,68.1,1.776,0,16,38,15,3,"5",5,68,72,56.5,14,92.5714285714286,-36.0714285714286
"657",2019,"T68","United StatesJoel Dahmen",280.9,80.4,58.3,1.762,0,14,40,17,1,"5",5,68,72,52.5,14,92.5714285714286,-40.0714285714286
"658",2019,"T68","EnglandMatt Fitzpatrick",272.5,76.8,68.1,1.857,1,13,41,14,3,"5",5,68,72,57.5,14,92.5714285714286,-35.0714285714286
"659",2019,"T71","United StatesBoo Weekley",272.1,78.6,62.5,1.822,0,12,44,11,5,"9",9,71,72,47.5,14,92.5714285714286,-45.0714285714286
"660",2019,"T71","South KoreaK.J. Choi",258.8,69.6,55.6,1.85,0,9,45,18,0,"9",9,71,72,40.5,14,92.5714285714286,-52.0714285714286
"661",2019,"73","United StatesTed Potter Jr.",280.1,69.6,55.6,1.725,0,13,39,16,3,"12",12,73,71,47.5,14,92.5714285714286,-45.0714285714286
"662",2020,"1","SpainJon Rahm",293.4,64.3,66.7,1.708,0,18,46,7,1,"-9",-9,1,72,102.5,14,78.0357142857143,24.4642857142857
"663",2020,"2","United StatesRyan Palmer",299.3,53.6,61.1,1.75,0,14,50,8,0,"-6",-6,2,72,83,14,78.0357142857143,4.96428571428571
"664",2020,"3","EnglandMatt Fitzpatrick",299.2,64.3,63.9,1.783,1,12,51,7,1,"-5",-5,3,72,83,14,78.0357142857143,4.96428571428571
"665",2020,"T4","EnglandMatt Wallace",292.8,53.6,65.3,1.638,0,20,38,12,2,"-4",-4,4,72,87,14,78.0357142857143,8.96428571428571
"666",2020,"T4","AustraliaJason Day",297.4,64.3,62.5,1.689,0,16,46,8,2,"-4",-4,4,72,81,14,78.0357142857143,2.96428571428571
"667",2020,"T6","CanadaMackenzie Hughes",299.7,60.7,59.7,1.721,0,17,43,10,2,"-3",-3,6,72,77.5,14,78.0357142857143,-0.535714285714292
"668",2020,"T6","SwedenHenrik Norlander",277.2,57.1,58.3,1.619,0,17,41,14,0,"-3",-3,6,72,76.5,14,78.0357142857143,-1.53571428571429
"669",2020,"8","United StatesTony Finau",318.9,44.6,58.3,1.548,0,21,37,10,3,"-2",-2,8,71,82.5,14,78.0357142857143,4.46428571428571
"670",2020,"9","United StatesKevin Na",286.4,57.1,58.3,1.69,0,17,39,16,0,"-1",-1,9,72,70.5,14,78.0357142857143,-7.53571428571429
"671",2020,"T10","United StatesLuke List",327.2,58.9,66.7,1.896,1,10,50,10,1,"E",0,10,72,64,14,78.0357142857143,-14.0357142857143
"672",2020,"T10","United StatesPatrick Reed",294.4,55.4,61.1,1.659,0,17,42,9,4,"E",0,10,72,70.5,14,78.0357142857143,-7.53571428571429
"673",2020,"T10","ChinaXinjun Zhang",301,48.2,59.7,1.767,1,12,45,14,0,"E",0,10,72,66.5,14,78.0357142857143,-11.5357142857143
"674",2020,"T13","United StatesXander Schauffele",302.5,73.2,72.2,1.865,2,12,43,14,0,"1",1,13,71,72.5,14,78.0357142857143,-5.53571428571429
"675",2020,"T13","United StatesHarris English",287.7,57.1,58.3,1.81,0,10,51,11,0,"1",1,13,72,56,14,78.0357142857143,-22.0357142857143
"676",2020,"T13","United StatesBilly Horschel",301.4,62.5,65.3,1.702,0,16,43,10,2,"1",1,13,71,68.5,14,78.0357142857143,-9.53571428571429
"677",2020,"T13","United StatesJordan Spieth",293.3,51.8,59.7,1.744,1,14,42,13,2,"1",1,13,72,68.5,14,78.0357142857143,-9.53571428571429
"678",2020,"T13","United StatesBrendan Steele",304.6,62.5,61.1,1.818,1,11,47,12,1,"1",1,13,72,63.5,14,78.0357142857143,-14.5357142857143
"679",2020,"T18","United StatesSteve Stricker",274.6,62.5,62.5,1.844,0,9,52,11,0,"2",2,18,72,52.5,14,78.0357142857143,-25.5357142857143
"680",2020,"T18","United StatesJustin Thomas",304,53.6,56.9,1.78,0,13,46,11,2,"2",2,18,72,59.5,14,78.0357142857143,-18.5357142857143
"681",2020,"T18","South KoreaSi Woo Kim",291.8,39.3,58.3,1.643,0,18,37,14,3,"2",2,18,72,67.5,14,78.0357142857143,-10.5357142857143
"682",2020,"T18","United StatesPatrick Rodgers",307.1,53.6,55.6,1.7,0,15,42,13,2,"2",2,18,72,62.5,14,78.0357142857143,-15.5357142857143
"683",2020,"T22","South AfricaChristiaan Bezuidenhout",272.9,53.6,62.5,1.778,0,12,48,9,3,"3",3,22,72,56.5,14,78.0357142857143,-21.5357142857143
"684",2020,"T22","CanadaCorey Conners",299.7,55.4,55.6,1.875,0,11,47,14,0,"3",3,22,72,53.5,14,78.0357142857143,-24.5357142857143
"685",2020,"T22","South AfricaErik van Rooyen",283.2,58.9,66.7,1.875,0,14,43,13,2,"3",3,22,72,59,14,78.0357142857143,-19.0357142857143
"686",2020,"T22","United StatesKeith Mitchell",302.4,50,66.7,1.771,1,13,42,14,2,"3",3,22,72,63,14,78.0357142857143,-15.0357142857143
"687",2020,"T22","South AfricaDylan Frittelli",290.2,51.8,59.7,1.837,0,14,44,11,3,"3",3,22,72,59.5,14,78.0357142857143,-18.5357142857143
"688",2020,"T22","United StatesMatthew Wolff",314.8,58.9,62.5,1.733,0,17,41,11,1,"3",3,22,70,69,14,78.0357142857143,-9.03571428571429
"689",2020,"T22","United StatesGary Woodland",292.2,46.4,54.2,1.744,1,14,40,15,2,"3",3,22,72,64.5,14,78.0357142857143,-13.5357142857143
"690",2020,"T22","United StatesBrendon Todd",281.3,57.1,56.9,1.805,0,14,42,15,1,"3",3,22,72,58.5,14,78.0357142857143,-19.5357142857143
"691",2020,"T22","United StatesScottie Scheffler",304.4,58.9,66.7,1.813,0,14,45,11,1,"3",3,22,71,62,14,78.0357142857143,-16.0357142857143
"692",2020,"T22","United StatesChez Reavie",292.3,64.3,63.9,1.826,1,9,50,10,2,"3",3,22,72,57,14,78.0357142857143,-21.0357142857143
"693",2020,"T32","United StatesMatt Kuchar",292.7,46.4,65.3,1.745,0,12,46,12,2,"4",4,32,72,53,14,78.0357142857143,-25.0357142857143
"694",2020,"T32","SpainSergio Garcia",299.6,41.1,66.7,1.833,1,12,44,13,1,"4",4,32,71,60.5,14,78.0357142857143,-17.5357142857143
"695",2020,"T32","United StatesBubba Watson",304.7,48.2,65.3,1.702,1,15,36,19,1,"4",4,32,72,62.5,14,78.0357142857143,-15.5357142857143
"696",2020,"T32","Northern IrelandRory McIlroy",306.8,66.1,63.9,1.717,1,16,36,17,1,"4",4,32,71,66.5,14,78.0357142857143,-11.5357142857143
"697",2020,"T32","United StatesPatrick Cantlay",297.9,53.6,61.1,1.727,0,16,41,10,5,"4",4,32,72,60.5,14,78.0357142857143,-17.5357142857143
"698",2020,"T32","EnglandDanny Willett",289.6,58.9,58.3,1.69,0,17,38,13,4,"4",4,32,72,61.5,14,78.0357142857143,-16.5357142857143
"699",2020,"T38","SwedenCarl Pettersson",283.9,53.6,55.6,1.825,0,14,41,15,2,"5",5,38,72,55,14,78.0357142857143,-23.0357142857143
"700",2020,"T38","United StatesLucas Glover",298,48.2,59.7,1.791,0,13,43,14,2,"5",5,38,72,53.5,14,78.0357142857143,-24.5357142857143
"701",2020,"T40","United StatesRyan Moore",291.1,60.7,59.7,1.721,0,15,39,15,3,"6",6,40,72,56,14,78.0357142857143,-22.0357142857143
"702",2020,"T40","United StatesScott Harrington",305.1,48.2,51.4,1.703,2,14,33,22,1,"6",6,40,72,64.5,14,78.0357142857143,-13.5357142857143
"703",2020,"T40","AustraliaMarc Leishman",295.2,41.1,44.4,1.688,0,14,39,18,1,"6",6,40,72,53.5,14,78.0357142857143,-24.5357142857143
"704",2020,"T40","United StatesTiger Woods",298.1,55.4,62.5,1.756,0,14,40,16,2,"6",6,40,72,54,14,78.0357142857143,-24.0357142857143
"705",2020,"T44","United StatesLanto Griffin",291.8,48.2,56.9,1.829,0,11,46,13,1,"7",7,44,71,49.5,14,78.0357142857143,-28.5357142857143
"706",2020,"T44","Chinese TaipeiC.T. Pan",287.6,60.7,68.1,1.735,0,14,42,12,3,"7",7,44,71,55,14,78.0357142857143,-23.0357142857143
"707",2020,"T44","United StatesBud Cauley",289.5,53.6,58.3,1.81,0,10,48,11,3,"7",7,44,72,46.5,14,78.0357142857143,-31.5357142857143
"708",2020,"T44","United StatesJason Dufner",291.4,55.4,62.5,1.911,0,10,47,13,2,"7",7,44,72,46,14,78.0357142857143,-32.0357142857143
"709",2020,"T48","United StatesJim Furyk",277.8,69.6,61.1,1.75,1,11,42,15,3,"8",8,48,72,52.5,14,78.0357142857143,-25.5357142857143
"710",2020,"T48","United StatesCollin Morikawa",287.9,64.3,62.5,1.889,1,9,48,10,3,"8",8,48,71,52,14,78.0357142857143,-26.0357142857143
"711",2020,"T48","United StatesCharles Howell III",290.6,41.1,51.4,1.757,1,10,44,14,3,"8",8,48,72,51,14,78.0357142857143,-27.0357142857143
"712",2020,"T48","NorwayViktor Hovland",298,51.8,59.7,1.674,0,18,34,16,2,"8",8,48,70,62,14,78.0357142857143,-16.0357142857143
"713",2020,"T48","ColombiaSebastián Muñoz",286.9,48.2,58.3,1.881,0,10,44,18,0,"8",8,48,72,44,14,78.0357142857143,-34.0357142857143
"714",2020,"T48","MexicoCarlos Ortiz",301.1,50,51.4,1.649,1,12,40,17,1,"8",8,48,71,55.5,14,78.0357142857143,-22.5357142857143
"715",2020,"T54","United StatesKevin Streelman",282.4,64.3,55.6,1.8,0,12,40,19,1,"9",9,54,72,45.5,14,78.0357142857143,-32.5357142857143
"716",2020,"T54","United StatesPhil Mickelson",298.8,50,58.3,1.857,1,10,45,12,3,"9",9,54,71,51.5,14,78.0357142857143,-26.5357142857143
"717",2020,"T54","South AfricaLouis Oosthuizen",301.1,51.8,66.7,1.875,0,12,42,16,1,"9",9,54,71,48,14,78.0357142857143,-30.0357142857143
"718",2020,"T54","CanadaAdam Hadwin",290.2,58.9,51.4,1.703,1,11,44,11,4,"9",9,54,71,53.5,14,78.0357142857143,-24.5357142857143
"719",2020,"T58","United StatesDenny McCarthy",283.7,57.1,58.3,1.762,0,13,40,15,4,"10",10,58,72,47.5,14,78.0357142857143,-30.5357142857143
"720",2020,"T58","United StatesZach Johnson",285.5,62.5,63.9,1.826,0,11,42,17,2,"10",10,58,72,43.5,14,78.0357142857143,-34.5357142857143
"721",2020,"T58","MexicoAbraham Ancer",291.1,57.1,48.6,1.743,0,10,48,8,6,"10",10,58,72,44,14,78.0357142857143,-34.0357142857143
"722",2020,"61","AustriaSepp Straka",301.1,50,58.3,1.762,0,11,45,11,4,"11",11,61,71,46,14,78.0357142857143,-32.0357142857143
"723",2020,"T62","United StatesJimmy Walker",297.7,33.9,54.2,1.718,0,14,40,13,3,"12",12,62,70,52.5,14,78.0357142857143,-25.5357142857143
"724",2020,"T62","FijiVijay Singh",280.5,53.6,51.4,1.811,0,9,48,11,2,"12",12,62,70,43.5,14,78.0357142857143,-34.5357142857143
"725",2020,"T62","United StatesScott Piercy",307.1,55.4,52.8,1.763,0,17,32,18,4,"12",12,62,71,54,14,78.0357142857143,-24.0357142857143
"726",2020,"T62","United StatesBo Hoag",290.4,50,55.6,1.725,0,14,33,24,1,"12",12,62,72,45.5,14,78.0357142857143,-32.5357142857143
"727",2020,"T62","United StatesStewart Cink",287.2,37.5,51.4,1.865,0,5,52,13,2,"12",12,62,72,32.5,14,78.0357142857143,-45.5357142857143
"728",2020,"T62","United StatesBrooks Koepka",301,55.4,58.3,1.714,0,15,34,19,4,"12",12,62,72,48.5,14,78.0357142857143,-29.5357142857143
"729",2020,"T68","United StatesKeegan Bradley",299.3,46.4,55.6,1.85,0,12,35,25,0,"13",13,68,72,41,14,78.0357142857143,-37.0357142857143
"730",2020,"T68","AustraliaCameron Smith",282.1,50,54.2,1.846,0,9,45,16,0,"13",13,68,70,41.5,14,78.0357142857143,-36.5357142857143
"731",2020,"T68","United StatesWilliam McGirt",268.7,62.5,59.7,1.953,0,10,43,17,1,"13",13,68,71,42,14,78.0357142857143,-36.0357142857143
"732",2020,"T68","United StatesTyler Duncan",283.8,50,55.6,1.8,0,11,39,20,2,"13",13,68,72,40.5,14,78.0357142857143,-37.5357142857143
"733",2020,"72","United StatesMark Hubbard",286.5,53.6,51.4,1.838,0,11,39,19,3,"14",14,72,72,40,14,78.0357142857143,-38.0357142857143
"734",2020,"73","South KoreaSung Kang",302.2,30.4,44.4,1.719,0,10,38,22,2,"16",16,73,72,36,14,78.0357142857143,-42.0357142857143
"735",2020,"74","United StatesJoel Dahmen",292.8,50,47.2,1.853,0,8,41,20,3,"18",18,74,72,31.5,14,78.0357142857143,-46.5357142857143
